fecha,day_sem,id_operador,id_avion,num_vuelo,origen,destino,horasalidaf,salida_realf,tiempo_trans_vuelo,distancia_millas,hora_llegada_progf,delay2,bandera_delay,count,max,nvue_falt,ind_retraso1,ind_retraso2,ind_retraso3,efecto,sum_efectos_domino,tot_sum_domino,vuelos_afectados,year
2016-02-10,C:MIERCOLES,WN,7819A,790,ATL,DEN,1400,1409,215.0,1199.0,1535,9.0,B:RETRASO_MENOR10,4,7,3,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-02-10,C:MIERCOLES,WN,7819A,790,DEN,SNA,1615,1616,140.0,846.0,1735,1.0,B:RETRASO_MENOR10,5,7,2,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-02-10,C:MIERCOLES,WN,7819A,790,SNA,SMF,1810,1813,85.0,404.0,1935,3.0,B:RETRASO_MENOR10,6,7,1,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-02-10,C:MIERCOLES,WN,7819A,619,SMF,ONT,2010,2010,75.0,390.0,2125,0.0,A:SIN RETRASO,7,7,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-11,D:JUEVES,WN,7819A,2979,ONT,MDW,630,628,235.0,1706.0,1225,0.0,A:SIN RETRASO,1,4,3,0,0.0,,SIN EFECTO,,,,2016
2016-02-11,D:JUEVES,WN,7819A,2979,MDW,ATL,1320,1319,110.0,591.0,1610,0.0,A:SIN RETRASO,2,4,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-11,D:JUEVES,WN,7819A,2979,ATL,BWI,1645,1715,105.0,577.0,1830,30.0,C:RETRASO_MENOR30,3,4,1,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-11,D:JUEVES,WN,7819A,2979,BWI,ALB,1910,1946,75.0,289.0,2025,36.0,C:RETRASO_MENOR40,4,4,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-12,E:VIERNES,WN,7819A,2593,ALB,TPA,900,900,195.0,1130.0,1215,0.0,A:SIN RETRASO,1,3,2,0,1.0,,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,7819A,2593,TPA,SJU,1305,1301,165.0,1237.0,1650,0.0,A:SIN RETRASO,2,3,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,7819A,2588,SJU,TPA,1730,1729,200.0,1237.0,1950,0.0,A:SIN RETRASO,3,3,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-13,F:SABADO,WN,7819A,3082,TPA,LAS,730,726,310.0,1984.0,940,0.0,A:SIN RETRASO,1,3,2,0,0.0,,SIN EFECTO,,,,2016
2016-02-13,F:SABADO,WN,7819A,3124,LAS,STL,1015,1019,185.0,1371.0,1520,4.0,B:RETRASO_MENOR10,2,3,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-13,F:SABADO,WN,7819A,3124,STL,RDU,1600,1557,105.0,667.0,1845,0.0,A:SIN RETRASO,3,3,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,7819A,856,RDU,TPA,1040,1034,110.0,587.0,1230,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,7819A,856,TPA,BHM,1305,1302,85.0,459.0,1330,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,7819A,858,BHM,TPA,1400,1359,80.0,459.0,1620,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,7819A,858,TPA,FLL,1655,1653,60.0,197.0,1755,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,7819A,858,FLL,STL,1855,1854,180.0,1057.0,2055,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,7819A,858,STL,AUS,2130,2131,135.0,721.0,2345,1.0,B:RETRASO_MENOR10,6,6,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-15,A:LUNES,WN,7819A,2715,AUS,EWR,800,759,210.0,1504.0,1230,0.0,A:SIN RETRASO,1,5,4,0,1.0,,SIN EFECTO,,,,2016
2016-02-15,A:LUNES,WN,7819A,995,EWR,HOU,1305,1302,255.0,1411.0,1620,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-15,A:LUNES,WN,7819A,42,HOU,DAL,1630,1657,60.0,239.0,1730,27.0,C:RETRASO_MENOR30,3,5,2,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-02-15,A:LUNES,WN,7819A,42,DAL,MAF,1805,1835,75.0,319.0,1920,30.0,C:RETRASO_MENOR30,4,5,1,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-02-15,A:LUNES,WN,7819A,1990,MAF,HOU,1950,1958,80.0,441.0,2110,8.0,B:RETRASO_MENOR10,5,5,0,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-02-16,B:MARTES,WN,7819A,1621,HOU,TUL,650,647,85.0,453.0,815,0.0,A:SIN RETRASO,1,7,6,0,1.0,,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,7819A,1621,TUL,PHX,850,849,165.0,935.0,1035,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,7819A,1621,PHX,LAX,1115,1113,90.0,370.0,1145,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,7819A,2735,LAX,ELP,1340,1337,110.0,715.0,1630,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,7819A,1284,ELP,PHX,1705,1704,75.0,347.0,1820,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,7819A,1284,PHX,SJC,1855,1852,110.0,621.0,1945,0.0,A:SIN RETRASO,6,7,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,7819A,2339,SJC,LAX,2030,2022,75.0,308.0,2145,0.0,A:SIN RETRASO,7,7,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,7819A,2741,LAX,SJC,605,601,75.0,308.0,720,0.0,A:SIN RETRASO,1,7,6,0,0.0,,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,7819A,2937,SJC,SAN,750,747,80.0,417.0,910,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,7819A,252,SAN,SJC,945,940,80.0,417.0,1105,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,7819A,252,SJC,LAS,1135,1138,80.0,386.0,1255,3.0,B:RETRASO_MENOR10,4,7,3,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-02-17,C:MIERCOLES,WN,7819A,252,LAS,DSM,1330,1333,170.0,1216.0,1820,3.0,B:RETRASO_MENOR10,5,7,2,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-02-17,C:MIERCOLES,WN,7819A,1938,DSM,MDW,1910,1907,75.0,306.0,2025,0.0,A:SIN RETRASO,6,7,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,7819A,1938,MDW,MEM,2125,2143,100.0,480.0,2305,18.0,C:RETRASO_MENOR20,7,7,0,1,0.0,0.0,SIN EFECTO,1.0,2.0,0.0,2016
2016-02-18,D:JUEVES,WN,7819A,2892,MEM,HOU,705,658,110.0,484.0,855,0.0,A:SIN RETRASO,1,8,7,0,1.0,,SIN EFECTO,,,,2016
2016-02-18,D:JUEVES,WN,7819A,2892,HOU,CRP,935,931,55.0,187.0,1030,0.0,A:SIN RETRASO,2,8,6,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-18,D:JUEVES,WN,7819A,1659,CRP,HOU,1100,1053,50.0,187.0,1150,0.0,A:SIN RETRASO,3,8,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-18,D:JUEVES,WN,7819A,1659,HOU,LAX,1225,1224,225.0,1390.0,1410,0.0,A:SIN RETRASO,4,8,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-18,D:JUEVES,WN,7819A,1970,LAX,LAS,1440,1540,60.0,236.0,1540,60.0,C:RETRASO_MENOR60,5,8,3,1,0.0,0.0,SIN EFECTO,1.0,3.0,3.0,2016
2016-02-18,D:JUEVES,WN,7819A,1661,LAS,SNA,1630,1719,60.0,226.0,1730,49.0,C:RETRASO_MENOR50,6,8,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-02-18,D:JUEVES,WN,7819A,1661,SNA,SFO,1810,1852,80.0,372.0,1930,42.0,C:RETRASO_MENOR50,7,8,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-02-18,D:JUEVES,WN,7819A,2573,SFO,LAX,2005,2040,90.0,337.0,2135,35.0,C:RETRASO_MENOR40,8,8,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-02-19,E:VIERNES,WN,7819A,391,LAX,LAS,635,635,70.0,236.0,745,0.0,A:SIN RETRASO,1,8,7,0,1.0,,SIN EFECTO,,,,2016
2016-02-19,E:VIERNES,WN,7819A,391,LAS,ABQ,820,818,85.0,486.0,1045,0.0,A:SIN RETRASO,2,8,6,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-19,E:VIERNES,WN,7819A,242,ABQ,PHX,1115,1115,75.0,328.0,1230,0.0,A:SIN RETRASO,3,8,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-19,E:VIERNES,WN,7819A,1837,PHX,SLC,1130,1403,100.0,507.0,1310,153.0,H:RETRASO_MAYOR60,4,8,4,1,0.0,0.0,SIN EFECTO,1.0,4.0,4.0,2016
2016-02-19,E:VIERNES,WN,7819A,1837,SLC,DEN,1345,1608,80.0,391.0,1505,143.0,H:RETRASO_MAYOR60,5,8,3,1,1.0,1.0,DOMINO,1.0,4.0,3.0,2016
2016-02-19,E:VIERNES,WN,7819A,1837,DEN,SMF,1555,1753,155.0,909.0,1730,118.0,H:RETRASO_MAYOR60,6,8,2,1,1.0,1.0,DOMINO,1.0,4.0,2.0,2016
2016-02-19,E:VIERNES,WN,7819A,390,LAS,OAK,1810,2143,100.0,407.0,1950,213.0,H:RETRASO_MAYOR60,7,8,1,1,1.0,1.0,DOMINO,1.0,4.0,1.0,2016
2016-02-19,E:VIERNES,WN,7819A,1837,SMF,LAS,1815,1958,80.0,397.0,1935,103.0,H:RETRASO_MAYOR60,8,8,0,1,1.0,1.0,DOMINO,1.0,4.0,0.0,2016
2016-02-20,F:SABADO,WN,7819A,3301,OAK,LAX,815,812,75.0,337.0,930,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,7819A,4116,LAX,OAK,1010,1011,75.0,337.0,1125,1.0,B:RETRASO_MENOR10,2,6,4,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-20,F:SABADO,WN,7819A,2503,OAK,BUR,1205,1202,65.0,325.0,1310,0.0,A:SIN RETRASO,3,6,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,7819A,2505,BUR,OAK,1335,1332,70.0,325.0,1445,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,7819A,2508,OAK,BUR,1520,1518,65.0,325.0,1625,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,7819A,2509,BUR,SMF,1710,1705,75.0,358.0,1825,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,7819A,1576,SMF,DEN,1025,1027,140.0,909.0,1345,2.0,B:RETRASO_MENOR10,1,3,2,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-21,G:DOMINGO,WN,7819A,1576,DEN,HOU,1425,1423,135.0,883.0,1740,0.0,A:SIN RETRASO,2,3,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,7819A,1576,HOU,BOS,1830,1828,215.0,1609.0,2305,0.0,A:SIN RETRASO,3,3,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-22,A:LUNES,WN,7819A,2920,BOS,MKE,645,641,175.0,860.0,840,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-22,A:LUNES,WN,7819A,2920,MKE,RSW,910,907,180.0,1183.0,1310,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-22,A:LUNES,WN,7819A,559,RSW,BWI,1340,1335,145.0,919.0,1605,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-22,A:LUNES,WN,7819A,2978,BWI,LAX,1435,1644,360.0,2329.0,1735,129.0,H:RETRASO_MAYOR60,4,5,1,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-22,A:LUNES,WN,7819A,817,LAX,DAL,1810,2007,175.0,1246.0,2305,117.0,H:RETRASO_MAYOR60,5,5,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-23,B:MARTES,WN,7819A,508,DAL,MCO,600,556,145.0,973.0,925,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,7819A,508,MCO,PVD,1000,956,155.0,1072.0,1235,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,7819A,508,PVD,BWI,1305,1301,85.0,327.0,1430,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,7819A,508,BWI,CMH,1505,1504,85.0,337.0,1630,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,7819A,1572,CMH,ATL,1700,1658,95.0,447.0,1835,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,7819A,1572,ATL,BWI,1910,1918,105.0,577.0,2055,8.0,B:RETRASO_MENOR10,6,6,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-24,C:MIERCOLES,WN,7819A,588,BWI,ATL,620,612,125.0,577.0,825,0.0,A:SIN RETRASO,1,7,6,0,1.0,,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,7819A,1600,ATL,MSP,825,843,170.0,907.0,1015,18.0,C:RETRASO_MENOR20,2,7,5,1,0.0,0.0,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,7819A,1600,MSP,MCI,1045,1047,85.0,393.0,1210,2.0,B:RETRASO_MENOR10,3,7,4,1,1.0,1.0,DOMINO,,,,2016
2016-02-24,C:MIERCOLES,WN,7819A,1600,MCI,DAL,1245,1241,90.0,460.0,1415,0.0,A:SIN RETRASO,4,7,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,7819A,1293,DAL,STL,1450,1451,95.0,546.0,1625,1.0,B:RETRASO_MENOR10,5,7,2,1,0.0,0.0,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,7819A,675,STL,DAL,1700,1708,105.0,546.0,1845,8.0,B:RETRASO_MENOR10,6,7,1,1,1.0,1.0,DOMINO,,,,2016
2016-02-24,C:MIERCOLES,WN,7819A,688,DAL,OMA,1940,1939,110.0,585.0,2130,0.0,A:SIN RETRASO,7,7,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-25,D:JUEVES,WN,7819A,1368,OMA,DEN,630,629,100.0,472.0,710,0.0,A:SIN RETRASO,1,3,2,0,0.0,,SIN EFECTO,,,,2016
2016-02-25,D:JUEVES,WN,7819A,310,DEN,AUS,815,813,125.0,775.0,1120,0.0,A:SIN RETRASO,2,3,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-25,D:JUEVES,WN,7819A,310,AUS,HOU,1155,1150,50.0,148.0,1245,0.0,A:SIN RETRASO,3,3,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,7819A,1579,HOU,MAF,655,648,90.0,441.0,825,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,7819A,684,MAF,HOU,855,850,80.0,441.0,1015,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,7819A,684,HOU,PIT,1050,1050,160.0,1131.0,1430,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-26,E:VIERNES,WN,7819A,1581,PIT,DAL,1505,1510,195.0,1060.0,1720,5.0,B:RETRASO_MENOR10,4,6,2,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-02-26,E:VIERNES,WN,7819A,1581,DAL,ATL,1755,1800,125.0,721.0,2100,5.0,B:RETRASO_MENOR10,5,6,1,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-02-26,E:VIERNES,WN,7819A,719,ATL,MDW,2200,2201,125.0,591.0,2305,1.0,B:RETRASO_MENOR10,6,6,0,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-02-27,F:SABADO,WN,7819A,1625,MDW,BWI,650,654,110.0,611.0,940,4.0,B:RETRASO_MENOR10,1,6,5,1,1.0,,SIN EFECTO,1.0,4.0,4.0,2016
2016-02-27,F:SABADO,WN,7819A,1625,BWI,TPA,1015,1015,155.0,842.0,1250,0.0,A:SIN RETRASO,2,6,4,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-27,F:SABADO,WN,7819A,3795,TPA,PVD,1325,1405,160.0,1136.0,1605,40.0,C:RETRASO_MENOR40,3,6,3,1,0.0,0.0,SIN EFECTO,1.0,4.0,3.0,2016
2016-02-27,F:SABADO,WN,7819A,3769,BWI,MHT,1540,1918,75.0,377.0,1655,218.0,H:RETRASO_MAYOR60,4,6,2,1,1.0,1.0,DOMINO,1.0,4.0,2.0,2016
2016-02-27,F:SABADO,WN,7819A,3795,PVD,BWI,1635,1720,85.0,327.0,1800,45.0,C:RETRASO_MENOR50,5,6,1,1,1.0,1.0,DOMINO,1.0,4.0,1.0,2016
2016-02-27,F:SABADO,WN,7819A,3824,MHT,BWI,1800,2102,100.0,377.0,1940,182.0,H:RETRASO_MAYOR60,6,6,0,1,1.0,1.0,DOMINO,1.0,4.0,0.0,2016
2016-02-28,G:DOMINGO,WN,7819A,2657,BWI,BUF,1015,1006,70.0,281.0,1125,0.0,A:SIN RETRASO,1,5,4,0,1.0,,SIN EFECTO,,,,2016
2016-02-28,G:DOMINGO,WN,7819A,887,BUF,BWI,1200,1155,70.0,281.0,1310,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-28,G:DOMINGO,WN,7819A,887,BWI,PVD,1355,1350,70.0,327.0,1505,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-28,G:DOMINGO,WN,7819A,268,PVD,BWI,1535,1532,85.0,327.0,1700,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-28,G:DOMINGO,WN,7819A,719,BWI,ATL,1925,1921,120.0,577.0,2125,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-01,E:VIERNES,WN,7820L,5315,RDU,BWI,1420,1601,60.0,255.0,1520,101.0,H:RETRASO_MAYOR60,1,4,3,1,0.0,,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-01,E:VIERNES,WN,7820L,5746,BWI,CLT,1750,1800,85.0,361.0,1915,10.0,B:RETRASO_MENOR10,2,4,2,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-01-01,E:VIERNES,WN,7820L,884,CLT,BWI,1950,2008,85.0,361.0,2115,18.0,C:RETRASO_MENOR20,3,4,1,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-01-01,E:VIERNES,WN,7820L,884,BWI,IND,2205,2202,110.0,516.0,2355,0.0,A:SIN RETRASO,4,4,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,7820L,6281,IND,BOS,550,600,135.0,818.0,805,10.0,B:RETRASO_MENOR10,1,5,4,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-02,F:SABADO,WN,7820L,6623,BOS,IND,845,843,170.0,818.0,1135,0.0,A:SIN RETRASO,2,5,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,7820L,6623,IND,RSW,1240,1237,150.0,945.0,1510,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,7820L,6284,RSW,MDW,1545,1541,180.0,1105.0,1745,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-02,F:SABADO,WN,7820L,6044,MDW,DAL,1835,1831,145.0,793.0,2100,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-03,G:DOMINGO,WN,7820L,2795,DAL,LGA,700,657,190.0,1381.0,1110,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-01-03,G:DOMINGO,WN,7820L,1618,LGA,IND,1155,1149,135.0,660.0,1410,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-03,G:DOMINGO,WN,7820L,426,IND,LGA,1455,1454,125.0,660.0,1700,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-03,G:DOMINGO,WN,7820L,4217,LGA,MDW,1740,1740,165.0,725.0,1925,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-03,G:DOMINGO,WN,7820L,4535,MDW,MCI,2045,2045,90.0,405.0,2215,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-04,A:LUNES,WN,7820L,1429,MCI,MDW,540,543,90.0,405.0,710,3.0,B:RETRASO_MENOR10,1,7,6,1,0.0,,SIN EFECTO,1.0,4.0,4.0,2016
2016-01-04,A:LUNES,WN,7820L,1429,MDW,SDF,810,807,65.0,271.0,1015,0.0,A:SIN RETRASO,2,7,5,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-04,A:LUNES,WN,7820L,3271,SDF,MDW,1045,1044,70.0,271.0,1055,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-04,A:LUNES,WN,7820L,3271,MDW,TPA,1130,1159,150.0,997.0,1500,29.0,C:RETRASO_MENOR30,4,7,3,1,0.0,0.0,SIN EFECTO,1.0,4.0,3.0,2016
2016-01-04,A:LUNES,WN,7820L,540,TPA,CAK,1535,1554,140.0,894.0,1755,19.0,C:RETRASO_MENOR20,5,7,2,1,1.0,1.0,DOMINO,1.0,4.0,2.0,2016
2016-01-04,A:LUNES,WN,7820L,540,CAK,ATL,1830,1839,110.0,528.0,2020,9.0,B:RETRASO_MENOR10,6,7,1,1,1.0,1.0,DOMINO,1.0,4.0,1.0,2016
2016-01-04,A:LUNES,WN,7820L,540,ATL,FLL,2110,2132,110.0,581.0,2300,22.0,C:RETRASO_MENOR30,7,7,0,1,1.0,1.0,DOMINO,1.0,4.0,0.0,2016
2016-01-05,B:MARTES,WN,7820L,927,FLL,HOU,600,602,175.0,957.0,755,2.0,B:RETRASO_MENOR10,1,6,5,1,1.0,,SIN EFECTO,1.0,2.0,2.0,2016
2016-01-05,B:MARTES,WN,7820L,927,HOU,AUS,835,831,50.0,148.0,925,0.0,A:SIN RETRASO,2,6,4,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,7820L,927,AUS,DEN,1005,1002,135.0,775.0,1120,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,7820L,927,DEN,GEG,1205,1205,140.0,836.0,1325,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-05,B:MARTES,WN,7820L,932,GEG,DEN,1355,1400,130.0,836.0,1705,5.0,B:RETRASO_MENOR10,5,6,1,1,0.0,0.0,SIN EFECTO,1.0,2.0,1.0,2016
2016-01-05,B:MARTES,WN,7820L,932,DEN,IAD,1750,1838,190.0,1452.0,2300,48.0,C:RETRASO_MENOR50,6,6,0,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
2016-01-06,C:MIERCOLES,WN,7820L,1705,IAD,SAN,700,701,345.0,2253.0,945,1.0,B:RETRASO_MENOR10,1,4,3,1,1.0,,SIN EFECTO,1.0,3.0,3.0,2016
2016-01-06,C:MIERCOLES,WN,7820L,1705,SAN,PDX,1020,1022,155.0,933.0,1255,2.0,B:RETRASO_MENOR10,2,4,2,1,1.0,1.0,DOMINO,1.0,3.0,2.0,2016
2016-01-06,C:MIERCOLES,WN,7820L,1705,PDX,DEN,1330,1344,145.0,991.0,1655,14.0,C:RETRASO_MENOR20,3,4,1,1,1.0,1.0,DOMINO,1.0,3.0,1.0,2016
2016-01-06,C:MIERCOLES,WN,7820L,1705,DEN,PHL,1755,1805,200.0,1558.0,2315,10.0,B:RETRASO_MENOR10,4,4,0,1,1.0,1.0,DOMINO,1.0,3.0,0.0,2016
2016-01-07,D:JUEVES,WN,7820L,356,PHL,MDW,730,723,150.0,668.0,900,0.0,A:SIN RETRASO,1,5,4,0,1.0,,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,7820L,2169,MDW,BWI,935,935,105.0,611.0,1220,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,7820L,2169,BWI,FLL,1255,1250,165.0,925.0,1540,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-07,D:JUEVES,WN,7820L,2170,FLL,PIT,1620,1629,160.0,994.0,1900,9.0,B:RETRASO_MENOR10,4,5,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-07,D:JUEVES,WN,7820L,2171,PIT,MCO,1935,1927,145.0,834.0,2200,0.0,A:SIN RETRASO,5,5,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,7820L,387,MCO,BHM,810,809,100.0,479.0,850,0.0,A:SIN RETRASO,1,7,6,0,0.0,,SIN EFECTO,,,,2016
2016-01-08,E:VIERNES,WN,7820L,388,BHM,TPA,920,916,85.0,459.0,1145,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
